order_id,cus_first_name,cus_last_name,city,state,order_date,product_name,category_name,brand_name,store_name,sales_first_name,sales_last_name,quantity,revenue,pelanggan,pelanggan2,pelanggan3,sales,sales2,sales3
32,Kimbery,Nieves,San Carlos,CA,2016-01-21,Electra Townie Original 21D - 2016,Cruisers Bicycles,Electra,Santa Cruz Bikes,Genna,Serrano,2,1099.98,Kimbery Nieves,Kimbery Nieves,Kimbery Nieves,Genna Serrano,Genna Serrano,Genna Serrano
32,Kimbery,Nieves,San Carlos,CA,2016-01-21,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Electra,Santa Cruz Bikes,Genna,Serrano,2,999.98,Kimbery Nieves,Kimbery Nieves,Kimbery Nieves,Genna Serrano,Genna Serrano,Genna Serrano
32,Kimbery,Nieves,San Carlos,CA,2016-01-21,Trek Remedy 29 Carbon Frameset - 2016,Mountain Bikes,Trek,Santa Cruz Bikes,Genna,Serrano,2,3599.98,Kimbery Nieves,Kimbery Nieves,Kimbery Nieves,Genna Serrano,Genna Serrano,Genna Serrano
33,Verona,O'neill,Selden,NY,2016-01-21,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Electra,Baldwin Bikes,Marcelene,Boyer,2,599.98,Verona O'neill,Verona O'neill,Verona O'neill,Marcelene Boyer,Marcelene Boyer,Marcelene Boyer
33,Verona,O'neill,Selden,NY,2016-01-21,Trek Slash 8 27.5 - 2016,Mountain Bikes,Trek,Baldwin Bikes,Marcelene,Boyer,1,3999.99,Verona O'neill,Verona O'neill,Verona O'neill,Marcelene Boyer,Marcelene Boyer,Marcelene Boyer
34,Sarai,Mckee,Buffalo,NY,2016-01-22,Pure Cycles Vine 8-Speed - 2016,Cruisers Bicycles,Pure Cycles,Baldwin Bikes,Marcelene,Boyer,2,858.0,Sarai Mckee,Sarai Mckee,Sarai Mckee,Marcelene Boyer,Marcelene Boyer,Marcelene Boyer
34,Sarai,Mckee,Buffalo,NY,2016-01-22,Surly Straggler - 2016,Cyclocross Bicycles,Surly,Baldwin Bikes,Marcelene,Boyer,2,3098.0,Sarai Mckee,Sarai Mckee,Sarai Mckee,Marcelene Boyer,Marcelene Boyer,Marcelene Boyer
34,Sarai,Mckee,Buffalo,NY,2016-01-22,Trek Remedy 29 Carbon Frameset - 2016,Mountain Bikes,Trek,Baldwin Bikes,Marcelene,Boyer,2,3599.98,Sarai Mckee,Sarai Mckee,Sarai Mckee,Marcelene Boyer,Marcelene Boyer,Marcelene Boyer
35,Neville,Mcclain,West Hempstead,NY,2016-01-22,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles,Electra,Baldwin Bikes,Venita,Daniel,2,539.98,Neville Mcclain,Neville Mcclain,Neville Mcclain,Venita Daniel,Venita Daniel,Venita Daniel
35,Neville,Mcclain,West Hempstead,NY,2016-01-22,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Electra,Baldwin Bikes,Venita,Daniel,1,269.99,Neville Mcclain,Neville Mcclain,Neville Mcclain,Venita Daniel,Venita Daniel,Venita Daniel
35,Neville,Mcclain,West Hempstead,NY,2016-01-22,Electra Townie Original 7D EQ - Women's - 2016,Cruisers Bicycles,Electra,Baldwin Bikes,Venita,Daniel,2,1199.98,Neville Mcclain,Neville Mcclain,Neville Mcclain,Venita Daniel,Venita Daniel,Venita Daniel
35,Neville,Mcclain,West Hempstead,NY,2016-01-22,Heller Shagamaw Frame - 2016,Mountain Bikes,Heller,Baldwin Bikes,Venita,Daniel,1,1320.99,Neville Mcclain,Neville Mcclain,Neville Mcclain,Venita Daniel,Venita Daniel,Venita Daniel
35,Neville,Mcclain,West Hempstead,NY,2016-01-22,Pure Cycles Western 3-Speed - Women's - 2015/2016,Cruisers Bicycles,Pure Cycles,Baldwin Bikes,Venita,Daniel,1,449.0,Neville Mcclain,Neville Mcclain,Neville Mcclain,Venita Daniel,Venita Daniel,Venita Daniel
36,Shantel,Gregory,West Islip,NY,2016-01-23,Heller Shagamaw Frame - 2016,Mountain Bikes,Heller,Baldwin Bikes,Marcelene,Boyer,1,1320.99,Shantel Gregory,Shantel Gregory,Shantel Gregory,Marcelene Boyer,Marcelene Boyer,Marcelene Boyer
36,Shantel,Gregory,West Islip,NY,2016-01-23,Surly Wednesday Frameset - 2016,Mountain Bikes,Surly,Baldwin Bikes,Marcelene,Boyer,2,1999.98,Shantel Gregory,Shantel Gregory,Shantel Gregory,Marcelene Boyer,Marcelene Boyer,Marcelene Boyer
36,Shantel,Gregory,West Islip,NY,2016-01-23,Trek Conduit+ - 2016,Electric Bikes,Trek,Baldwin Bikes,Marcelene,Boyer,1,2999.99,Shantel Gregory,Shantel Gregory,Shantel Gregory,Marcelene Boyer,Marcelene Boyer,Marcelene Boyer
37,Tomika,Larson,Woodside,NY,2016-01-25,Electra Townie Original 7D EQ - 2016,Cruisers Bicycles,Electra,Baldwin Bikes,Marcelene,Boyer,2,1199.98,Tomika Larson,Tomika Larson,Tomika Larson,Marcelene Boyer,Marcelene Boyer,Marcelene Boyer
38,Lashandra,Turner,Long Beach,NY,2016-01-25,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Electra,Baldwin Bikes,Venita,Daniel,1,299.99,Lashandra Turner,Lashandra Turner,Lashandra Turner,Venita Daniel,Venita Daniel,Venita Daniel
38,Lashandra,Turner,Long Beach,NY,2016-01-25,Electra Townie Original 21D - 2016,Comfort Bicycles,Electra,Baldwin Bikes,Venita,Daniel,1,549.99,Lashandra Turner,Lashandra Turner,Lashandra Turner,Venita Daniel,Venita Daniel,Venita Daniel
38,Lashandra,Turner,Long Beach,NY,2016-01-25,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Electra,Baldwin Bikes,Venita,Daniel,1,499.99,Lashandra Turner,Lashandra Turner,Lashandra Turner,Venita Daniel,Venita Daniel,Venita Daniel
38,Lashandra,Turner,Long Beach,NY,2016-01-25,Surly Straggler - 2016,Cyclocross Bicycles,Surly,Baldwin Bikes,Venita,Daniel,2,3098.0,Lashandra Turner,Lashandra Turner,Lashandra Turner,Venita Daniel,Venita Daniel,Venita Daniel
38,Lashandra,Turner,Long Beach,NY,2016-01-25,Trek Slash 8 27.5 - 2016,Mountain Bikes,Trek,Baldwin Bikes,Venita,Daniel,2,7999.98,Lashandra Turner,Lashandra Turner,Lashandra Turner,Venita Daniel,Venita Daniel,Venita Daniel
39,Travis,Whitley,Saint Albans,NY,2016-01-25,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Electra,Baldwin Bikes,Venita,Daniel,2,539.98,Travis Whitley,Travis Whitley,Travis Whitley,Venita Daniel,Venita Daniel,Venita Daniel
39,Travis,Whitley,Saint Albans,NY,2016-01-25,Electra Moto 1 - 2016,Cruisers Bicycles,Electra,Baldwin Bikes,Venita,Daniel,1,529.99,Travis Whitley,Travis Whitley,Travis Whitley,Venita Daniel,Venita Daniel,Venita Daniel
39,Travis,Whitley,Saint Albans,NY,2016-01-25,Electra Townie Original 7D EQ - 2016,Cruisers Bicycles,Electra,Baldwin Bikes,Venita,Daniel,2,1199.98,Travis Whitley,Travis Whitley,Travis Whitley,Venita Daniel,Venita Daniel,Venita Daniel
39,Travis,Whitley,Saint Albans,NY,2016-01-25,Surly Wednesday Frameset - 2016,Mountain Bikes,Surly,Baldwin Bikes,Venita,Daniel,2,1999.98,Travis Whitley,Travis Whitley,Travis Whitley,Venita Daniel,Venita Daniel,Venita Daniel
40,Darren,Witt,Coachella,CA,2016-01-27,Pure Cycles Vine 8-Speed - 2016,Cruisers Bicycles,Pure Cycles,Santa Cruz Bikes,Genna,Serrano,1,429.0,Darren Witt,Darren Witt,Darren Witt,Genna Serrano,Genna Serrano,Genna Serrano
40,Darren,Witt,Coachella,CA,2016-01-27,Trek Remedy 29 Carbon Frameset - 2016,Mountain Bikes,Trek,Santa Cruz Bikes,Genna,Serrano,2,3599.98,Darren Witt,Darren Witt,Darren Witt,Genna Serrano,Genna Serrano,Genna Serrano
41,Ingeborg,Ellison,Ithaca,NY,2016-01-27,Electra Townie Original 7D EQ - 2016,Comfort Bicycles,Electra,Baldwin Bikes,Marcelene,Boyer,2,1199.98,Ingeborg Ellison,Ingeborg Ellison,Ingeborg Ellison,Marcelene Boyer,Marcelene Boyer,Marcelene Boyer
41,Ingeborg,Ellison,Ithaca,NY,2016-01-27,Heller Shagamaw Frame - 2016,Mountain Bikes,Heller,Baldwin Bikes,Marcelene,Boyer,1,1320.99,Ingeborg Ellison,Ingeborg Ellison,Ingeborg Ellison,Marcelene Boyer,Marcelene Boyer,Marcelene Boyer
41,Ingeborg,Ellison,Ithaca,NY,2016-01-27,Pure Cycles William 3-Speed - 2016,Cruisers Bicycles,Pure Cycles,Baldwin Bikes,Marcelene,Boyer,2,898.0,Ingeborg Ellison,Ingeborg Ellison,Ingeborg Ellison,Marcelene Boyer,Marcelene Boyer,Marcelene Boyer
42,Corene,Swanson,Rego Park,NY,2016-01-27,Pure Cycles William 3-Speed - 2016,Cruisers Bicycles,Pure Cycles,Baldwin Bikes,Venita,Daniel,1,449.0,Corene Swanson,Corene Swanson,Corene Swanson,Venita Daniel,Venita Daniel,Venita Daniel
43,Elana,Miles,Liverpool,NY,2016-01-27,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Electra,Baldwin Bikes,Venita,Daniel,2,539.98,Elana Miles,Elana Miles,Elana Miles,Venita Daniel,Venita Daniel,Venita Daniel
43,Elana,Miles,Liverpool,NY,2016-01-27,Electra Townie Original 21D - 2016,Cruisers Bicycles,Electra,Baldwin Bikes,Venita,Daniel,2,1099.98,Elana Miles,Elana Miles,Elana Miles,Venita Daniel,Venita Daniel,Venita Daniel
44,Olympia,Figueroa,Hopewell Junction,NY,2016-01-28,Electra Townie Original 7D EQ - 2016,Cruisers Bicycles,Electra,Baldwin Bikes,Venita,Daniel,1,599.99,Olympia Figueroa,Olympia Figueroa,Olympia Figueroa,Venita Daniel,Venita Daniel,Venita Daniel
44,Olympia,Figueroa,Hopewell Junction,NY,2016-01-28,Trek Slash 8 27.5 - 2016,Mountain Bikes,Trek,Baldwin Bikes,Venita,Daniel,1,3999.99,Olympia Figueroa,Olympia Figueroa,Olympia Figueroa,Venita Daniel,Venita Daniel,Venita Daniel
45,Carissa,Cross,Huntington Station,NY,2016-01-28,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles,Electra,Baldwin Bikes,Venita,Daniel,2,539.98,Carissa Cross,Carissa Cross,Carissa Cross,Venita Daniel,Venita Daniel,Venita Daniel
45,Carissa,Cross,Huntington Station,NY,2016-01-28,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Electra,Baldwin Bikes,Venita,Daniel,1,269.99,Carissa Cross,Carissa Cross,Carissa Cross,Venita Daniel,Venita Daniel,Venita Daniel
45,Carissa,Cross,Huntington Station,NY,2016-01-28,Trek Fuel EX 8 29 - 2016,Mountain Bikes,Trek,Baldwin Bikes,Venita,Daniel,2,5799.98,Carissa Cross,Carissa Cross,Carissa Cross,Venita Daniel,Venita Daniel,Venita Daniel
46,Eldridge,Greer,Central Islip,NY,2016-01-29,Pure Cycles Vine 8-Speed - 2016,Cruisers Bicycles,Pure Cycles,Baldwin Bikes,Venita,Daniel,1,429.0,Eldridge Greer,Eldridge Greer,Eldridge Greer,Venita Daniel,Venita Daniel,Venita Daniel
47,Joshua,Berg,Ossining,NY,2016-01-29,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Electra,Baldwin Bikes,Venita,Daniel,1,269.99,Joshua Berg,Joshua Berg,Joshua Berg,Venita Daniel,Venita Daniel,Venita Daniel
47,Joshua,Berg,Ossining,NY,2016-01-29,Electra Moto 1 - 2016,Cruisers Bicycles,Electra,Baldwin Bikes,Venita,Daniel,1,529.99,Joshua Berg,Joshua Berg,Joshua Berg,Venita Daniel,Venita Daniel,Venita Daniel
47,Joshua,Berg,Ossining,NY,2016-01-29,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Electra,Baldwin Bikes,Venita,Daniel,2,999.98,Joshua Berg,Joshua Berg,Joshua Berg,Venita Daniel,Venita Daniel,Venita Daniel
47,Joshua,Berg,Ossining,NY,2016-01-29,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes,Surly,Baldwin Bikes,Venita,Daniel,1,469.99,Joshua Berg,Joshua Berg,Joshua Berg,Venita Daniel,Venita Daniel,Venita Daniel
48,Josephine,Dale,Baldwinsville,NY,2016-01-30,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Cruisers Bicycles,Electra,Baldwin Bikes,Venita,Daniel,2,539.98,Josephine Dale,Josephine Dale,Josephine Dale,Venita Daniel,Venita Daniel,Venita Daniel
48,Josephine,Dale,Baldwinsville,NY,2016-01-30,Heller Shagamaw Frame - 2016,Mountain Bikes,Heller,Baldwin Bikes,Venita,Daniel,2,2641.98,Josephine Dale,Josephine Dale,Josephine Dale,Venita Daniel,Venita Daniel,Venita Daniel
48,Josephine,Dale,Baldwinsville,NY,2016-01-30,Surly Straggler 650b - 2016,Cyclocross Bicycles,Surly,Baldwin Bikes,Venita,Daniel,1,1680.99,Josephine Dale,Josephine Dale,Josephine Dale,Venita Daniel,Venita Daniel,Venita Daniel
48,Josephine,Dale,Baldwinsville,NY,2016-01-30,Trek Fuel EX 8 29 - 2016,Mountain Bikes,Trek,Baldwin Bikes,Venita,Daniel,1,2899.99,Josephine Dale,Josephine Dale,Josephine Dale,Venita Daniel,Venita Daniel,Venita Daniel
49,Taisha,Vang,Shirley,NY,2016-01-31,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Electra,Baldwin Bikes,Marcelene,Boyer,2,539.98,Taisha Vang,Taisha Vang,Taisha Vang,Marcelene Boyer,Marcelene Boyer,Marcelene Boyer
50,Silas,Tate,Corpus Christi,TX,2016-01-31,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Electra,Rowlett Bikes,Kali,Vargas,2,539.98,Silas Tate,Silas Tate,Silas Tate,Kali Vargas,Kali Vargas,Kali Vargas
50,Silas,Tate,Corpus Christi,TX,2016-01-31,Electra Townie Original 7D EQ - 2016,Comfort Bicycles,Electra,Rowlett Bikes,Kali,Vargas,2,1199.98,Silas Tate,Silas Tate,Silas Tate,Kali Vargas,Kali Vargas,Kali Vargas
50,Silas,Tate,Corpus Christi,TX,2016-01-31,Surly Wednesday Frameset - 2016,Mountain Bikes,Surly,Rowlett Bikes,Kali,Vargas,1,999.99,Silas Tate,Silas Tate,Silas Tate,Kali Vargas,Kali Vargas,Kali Vargas
51,Jamaal,Baker,Elmhurst,NY,2016-02-01,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Electra,Baldwin Bikes,Venita,Daniel,1,269.99,Jamaal Baker,Jamaal Baker,Jamaal Baker,Venita Daniel,Venita Daniel,Venita Daniel
51,Jamaal,Baker,Elmhurst,NY,2016-02-01,Electra Townie Original 7D EQ - 2016,Comfort Bicycles,Electra,Baldwin Bikes,Venita,Daniel,2,1199.98,Jamaal Baker,Jamaal Baker,Jamaal Baker,Venita Daniel,Venita Daniel,Venita Daniel
51,Jamaal,Baker,Elmhurst,NY,2016-02-01,Electra Townie Original 7D EQ - Women's - 2016,Cruisers Bicycles,Electra,Baldwin Bikes,Venita,Daniel,1,599.99,Jamaal Baker,Jamaal Baker,Jamaal Baker,Venita Daniel,Venita Daniel,Venita Daniel
52,Twana,Arnold,Anaheim,CA,2016-02-03,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Electra,Santa Cruz Bikes,Mireya,Copeland,1,499.99,Twana Arnold,Twana Arnold,Twana Arnold,Mireya Copeland,Mireya Copeland,Mireya Copeland
53,Margit,Osborn,Plainview,NY,2016-02-03,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Cruisers Bicycles,Electra,Baldwin Bikes,Marcelene,Boyer,2,539.98,Margit Osborn,Margit Osborn,Margit Osborn,Marcelene Boyer,Marcelene Boyer,Marcelene Boyer
53,Margit,Osborn,Plainview,NY,2016-02-03,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Electra,Baldwin Bikes,Marcelene,Boyer,2,599.98,Margit Osborn,Margit Osborn,Margit Osborn,Marcelene Boyer,Marcelene Boyer,Marcelene Boyer
53,Margit,Osborn,Plainview,NY,2016-02-03,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Electra,Baldwin Bikes,Marcelene,Boyer,2,999.98,Margit Osborn,Margit Osborn,Margit Osborn,Marcelene Boyer,Marcelene Boyer,Marcelene Boyer
53,Margit,Osborn,Plainview,NY,2016-02-03,Trek Remedy 29 Carbon Frameset - 2016,Mountain Bikes,Trek,Baldwin Bikes,Marcelene,Boyer,2,3599.98,Margit Osborn,Margit Osborn,Margit Osborn,Marcelene Boyer,Marcelene Boyer,Marcelene Boyer
54,Inge,Olsen,Long Beach,NY,2016-02-04,Electra Townie Original 7D EQ - 2016,Comfort Bicycles,Electra,Baldwin Bikes,Venita,Daniel,2,1199.98,Inge Olsen,Inge Olsen,Inge Olsen,Venita Daniel,Venita Daniel,Venita Daniel
54,Inge,Olsen,Long Beach,NY,2016-02-04,Surly Wednesday Frameset - 2016,Mountain Bikes,Surly,Baldwin Bikes,Venita,Daniel,1,999.99,Inge Olsen,Inge Olsen,Inge Olsen,Venita Daniel,Venita Daniel,Venita Daniel
55,Chanel,May,Garden City,NY,2016-02-04,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles,Electra,Baldwin Bikes,Marcelene,Boyer,1,269.99,Chanel May,Chanel May,Chanel May,Marcelene Boyer,Marcelene Boyer,Marcelene Boyer
55,Chanel,May,Garden City,NY,2016-02-04,Electra Moto 1 - 2016,Cruisers Bicycles,Electra,Baldwin Bikes,Marcelene,Boyer,2,1059.98,Chanel May,Chanel May,Chanel May,Marcelene Boyer,Marcelene Boyer,Marcelene Boyer
55,Chanel,May,Garden City,NY,2016-02-04,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Electra,Baldwin Bikes,Marcelene,Boyer,2,999.98,Chanel May,Chanel May,Chanel May,Marcelene Boyer,Marcelene Boyer,Marcelene Boyer
56,Nathaniel,Davidson,Rome,NY,2016-02-04,Electra Townie Original 7D EQ - Women's - 2016,Cruisers Bicycles,Electra,Baldwin Bikes,Marcelene,Boyer,2,1199.98,Nathaniel Davidson,Nathaniel Davidson,Nathaniel Davidson,Marcelene Boyer,Marcelene Boyer,Marcelene Boyer
57,Dalia,Carson,Rochester,NY,2016-02-04,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Electra,Baldwin Bikes,Venita,Daniel,1,269.99,Dalia Carson,Dalia Carson,Dalia Carson,Venita Daniel,Venita Daniel,Venita Daniel
57,Dalia,Carson,Rochester,NY,2016-02-04,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Electra,Baldwin Bikes,Venita,Daniel,2,599.98,Dalia Carson,Dalia Carson,Dalia Carson,Venita Daniel,Venita Daniel,Venita Daniel
57,Dalia,Carson,Rochester,NY,2016-02-04,Pure Cycles William 3-Speed - 2016,Cruisers Bicycles,Pure Cycles,Baldwin Bikes,Venita,Daniel,2,898.0,Dalia Carson,Dalia Carson,Dalia Carson,Venita Daniel,Venita Daniel,Venita Daniel
58,Tiana,Henderson,Franklin Square,NY,2016-02-05,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Cruisers Bicycles,Electra,Baldwin Bikes,Marcelene,Boyer,2,539.98,Tiana Henderson,Tiana Henderson,Tiana Henderson,Marcelene Boyer,Marcelene Boyer,Marcelene Boyer
58,Tiana,Henderson,Franklin Square,NY,2016-02-05,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Electra,Baldwin Bikes,Marcelene,Boyer,1,299.99,Tiana Henderson,Tiana Henderson,Tiana Henderson,Marcelene Boyer,Marcelene Boyer,Marcelene Boyer
58,Tiana,Henderson,Franklin Square,NY,2016-02-05,Pure Cycles Western 3-Speed - Women's - 2015/2016,Cruisers Bicycles,Pure Cycles,Baldwin Bikes,Marcelene,Boyer,1,449.0,Tiana Henderson,Tiana Henderson,Tiana Henderson,Marcelene Boyer,Marcelene Boyer,Marcelene Boyer
59,Rodney,Odom,Richmond Hill,NY,2016-02-05,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles,Electra,Baldwin Bikes,Venita,Daniel,1,269.99,Rodney Odom,Rodney Odom,Rodney Odom,Venita Daniel,Venita Daniel,Venita Daniel
59,Rodney,Odom,Richmond Hill,NY,2016-02-05,Pure Cycles Vine 8-Speed - 2016,Cruisers Bicycles,Pure Cycles,Baldwin Bikes,Venita,Daniel,2,858.0,Rodney Odom,Rodney Odom,Rodney Odom,Venita Daniel,Venita Daniel,Venita Daniel
59,Rodney,Odom,Richmond Hill,NY,2016-02-05,Ritchey Timberwolf Frameset - 2016,Mountain Bikes,Ritchey,Baldwin Bikes,Venita,Daniel,1,749.99,Rodney Odom,Rodney Odom,Rodney Odom,Venita Daniel,Venita Daniel,Venita Daniel
60,Joesph,Delacruz,Atwater,CA,2016-02-06,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Electra,Santa Cruz Bikes,Genna,Serrano,1,269.99,Joesph Delacruz,Joesph Delacruz,Joesph Delacruz,Genna Serrano,Genna Serrano,Genna Serrano
60,Joesph,Delacruz,Atwater,CA,2016-02-06,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Cruisers Bicycles,Electra,Santa Cruz Bikes,Genna,Serrano,2,539.98,Joesph Delacruz,Joesph Delacruz,Joesph Delacruz,Genna Serrano,Genna Serrano,Genna Serrano
60,Joesph,Delacruz,Atwater,CA,2016-02-06,Electra Moto 1 - 2016,Cruisers Bicycles,Electra,Santa Cruz Bikes,Genna,Serrano,1,529.99,Joesph Delacruz,Joesph Delacruz,Joesph Delacruz,Genna Serrano,Genna Serrano,Genna Serrano
60,Joesph,Delacruz,Atwater,CA,2016-02-06,Trek Fuel EX 8 29 - 2016,Mountain Bikes,Trek,Santa Cruz Bikes,Genna,Serrano,1,2899.99,Joesph Delacruz,Joesph Delacruz,Joesph Delacruz,Genna Serrano,Genna Serrano,Genna Serrano
61,Mark,Garrett,Monroe,NY,2016-02-06,Electra Moto 1 - 2016,Cruisers Bicycles,Electra,Baldwin Bikes,Venita,Daniel,2,1059.98,Mark Garrett,Mark Garrett,Mark Garrett,Venita Daniel,Venita Daniel,Venita Daniel
61,Mark,Garrett,Monroe,NY,2016-02-06,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Electra,Baldwin Bikes,Venita,Daniel,1,499.99,Mark Garrett,Mark Garrett,Mark Garrett,Venita Daniel,Venita Daniel,Venita Daniel
61,Mark,Garrett,Monroe,NY,2016-02-06,Heller Shagamaw Frame - 2016,Mountain Bikes,Heller,Baldwin Bikes,Venita,Daniel,2,2641.98,Mark Garrett,Mark Garrett,Mark Garrett,Venita Daniel,Venita Daniel,Venita Daniel
62,Denis,Logan,Ridgecrest,CA,2016-02-07,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Electra,Santa Cruz Bikes,Mireya,Copeland,2,539.98,Denis Logan,Denis Logan,Denis Logan,Mireya Copeland,Mireya Copeland,Mireya Copeland
62,Denis,Logan,Ridgecrest,CA,2016-02-07,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Cruisers Bicycles,Electra,Santa Cruz Bikes,Mireya,Copeland,1,269.99,Denis Logan,Denis Logan,Denis Logan,Mireya Copeland,Mireya Copeland,Mireya Copeland
62,Denis,Logan,Ridgecrest,CA,2016-02-07,Trek Remedy 29 Carbon Frameset - 2016,Mountain Bikes,Trek,Santa Cruz Bikes,Mireya,Copeland,2,3599.98,Denis Logan,Denis Logan,Denis Logan,Mireya Copeland,Mireya Copeland,Mireya Copeland
63,Dann,Huff,Huntington Station,NY,2016-02-07,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Electra,Baldwin Bikes,Venita,Daniel,2,999.98,Dann Huff,Dann Huff,Dann Huff,Venita Daniel,Venita Daniel,Venita Daniel
63,Dann,Huff,Huntington Station,NY,2016-02-07,Pure Cycles William 3-Speed - 2016,Cruisers Bicycles,Pure Cycles,Baldwin Bikes,Venita,Daniel,2,898.0,Dann Huff,Dann Huff,Dann Huff,Venita Daniel,Venita Daniel,Venita Daniel
63,Dann,Huff,Huntington Station,NY,2016-02-07,Surly Wednesday Frameset - 2016,Mountain Bikes,Surly,Baldwin Bikes,Venita,Daniel,1,999.99,Dann Huff,Dann Huff,Dann Huff,Venita Daniel,Venita Daniel,Venita Daniel
64,Corine,Stuart,Clifton Park,NY,2016-02-07,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Electra,Baldwin Bikes,Marcelene,Boyer,2,539.98,Corine Stuart,Corine Stuart,Corine Stuart,Marcelene Boyer,Marcelene Boyer,Marcelene Boyer
64,Corine,Stuart,Clifton Park,NY,2016-02-07,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Electra,Baldwin Bikes,Marcelene,Boyer,2,599.98,Corine Stuart,Corine Stuart,Corine Stuart,Marcelene Boyer,Marcelene Boyer,Marcelene Boyer
64,Corine,Stuart,Clifton Park,NY,2016-02-07,Electra Townie Original 21D - 2016,Comfort Bicycles,Electra,Baldwin Bikes,Marcelene,Boyer,2,1099.98,Corine Stuart,Corine Stuart,Corine Stuart,Marcelene Boyer,Marcelene Boyer,Marcelene Boyer
64,Corine,Stuart,Clifton Park,NY,2016-02-07,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Electra,Baldwin Bikes,Marcelene,Boyer,2,999.98,Corine Stuart,Corine Stuart,Corine Stuart,Marcelene Boyer,Marcelene Boyer,Marcelene Boyer
65,Serafina,Clemons,Shirley,NY,2016-02-08,Electra Townie Original 21D - 2016,Cruisers Bicycles,Electra,Baldwin Bikes,Marcelene,Boyer,1,549.99,Serafina Clemons,Serafina Clemons,Serafina Clemons,Marcelene Boyer,Marcelene Boyer,Marcelene Boyer
66,Susannah,Fields,Far Rockaway,NY,2016-02-09,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Electra,Baldwin Bikes,Venita,Daniel,1,299.99,Susannah Fields,Susannah Fields,Susannah Fields,Venita Daniel,Venita Daniel,Venita Daniel
66,Susannah,Fields,Far Rockaway,NY,2016-02-09,Electra Townie Original 21D - 2016,Cruisers Bicycles,Electra,Baldwin Bikes,Venita,Daniel,1,549.99,Susannah Fields,Susannah Fields,Susannah Fields,Venita Daniel,Venita Daniel,Venita Daniel
66,Susannah,Fields,Far Rockaway,NY,2016-02-09,Ritchey Timberwolf Frameset - 2016,Mountain Bikes,Ritchey,Baldwin Bikes,Venita,Daniel,1,749.99,Susannah Fields,Susannah Fields,Susannah Fields,Venita Daniel,Venita Daniel,Venita Daniel
67,Lazaro,Moran,Sugar Land,TX,2016-02-09,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles,Electra,Rowlett Bikes,Kali,Vargas,1,269.99,Lazaro Moran,Lazaro Moran,Lazaro Moran,Kali Vargas,Kali Vargas,Kali Vargas
67,Lazaro,Moran,Sugar Land,TX,2016-02-09,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Electra,Rowlett Bikes,Kali,Vargas,2,599.98,Lazaro Moran,Lazaro Moran,Lazaro Moran,Kali Vargas,Kali Vargas,Kali Vargas
67,Lazaro,Moran,Sugar Land,TX,2016-02-09,Electra Townie Original 21D - 2016,Cruisers Bicycles,Electra,Rowlett Bikes,Kali,Vargas,2,1099.98,Lazaro Moran,Lazaro Moran,Lazaro Moran,Kali Vargas,Kali Vargas,Kali Vargas
